# stat_desc_map.tsv - generated by poe_tools.py (build-stat-desc)
# generated: 2026-09-15T15:29:39Z
# Format: stat_id TAB template TAB arg_index TAB group_ids
# template placeholders: {0} {1} = stat values; wiki links stripped
# arg_index: which {N} this stat fills (0=first, 1=second, ...)
# group_ids: comma-separated group (multi-stat entries share a template)
%_attack_damage_per_glory_consumed_for_6_seconds_up_to_100	Consuming Glory grants you {0}% increased Attack damage per Glory consumed for 6 seconds, up to 60%	0	%_attack_damage_per_glory_consumed_for_6_seconds_up_to_100
%_chance_for_crossbow_reload_to_be_instant	{0}% chance when you Reload a Crossbow to be immediate	0	%_chance_for_crossbow_reload_to_be_instant
%_chance_to_apply_hounded_by_wisps_on_hit	Chance to inflict 1 Faerie Fire on Hit@{0}	0	%_chance_to_apply_hounded_by_wisps_on_hit
%_chance_to_blind_on_critical_strike	{0}% chance to Blind Enemies on Critical Hit	0	%_chance_to_blind_on_critical_strike
%_chance_to_blind_on_critical_strike_while_you_have_cats_stealth	Critical Hits have {0}% chance to Blind Enemies while you have Cat's Stealth	0	%_chance_to_blind_on_critical_strike_while_you_have_cats_stealth
%_chance_to_cause_bleeding_enemies_to_flee_on_hit	{0}% Chance to cause Bleeding Enemies to Flee on hit	0	%_chance_to_cause_bleeding_enemies_to_flee_on_hit
%_chance_to_create_smoke_cloud_on_mine_or_trap_creation	{0}% chance to create a Smoke Cloud when you lay a Mine or throw a Trap	0	%_chance_to_create_smoke_cloud_on_mine_or_trap_creation
%_chance_to_deal_150%_area_damage_+%_final	Hits have {0}% chance to deal 50% more Area Damage	0	%_chance_to_deal_150%_area_damage_+%_final
%_chance_to_duplicate_dropped_currency	Basic Currency Items dropped by slain Enemies have {0}% chance to be Duplicated	0	%_chance_to_duplicate_dropped_currency
%_chance_to_duplicate_dropped_divination_cards	Divination Cards dropped by slain Enemies have {0}% chance to be Duplicated	0	%_chance_to_duplicate_dropped_divination_cards
%_chance_to_duplicate_dropped_gems	Gems dropped by slain Enemies have {0}% chance to be Duplicated	0	%_chance_to_duplicate_dropped_gems
%_chance_to_duplicate_dropped_maps	Maps dropped by slain Enemies have {0}% chance to be Duplicated	0	%_chance_to_duplicate_dropped_maps
%_chance_to_duplicate_dropped_scarabs	Scarabs dropped by slain Enemies have {0}% chance to be Duplicated	0	%_chance_to_duplicate_dropped_scarabs
%_chance_to_duplicate_dropped_sentinels	{}% chance for found Sentinels to be Duplicated	0	%_chance_to_duplicate_dropped_sentinels
%_chance_to_duplicate_dropped_uniques	Unique Items dropped by slain Enemies have {0}% chance to be Duplicated	0	%_chance_to_duplicate_dropped_uniques
%_chance_to_gain_endurance_charge_each_second_while_channelling	{0}% chance to gain an Endurance Charge each second while Channelling	0	%_chance_to_gain_endurance_charge_each_second_while_channelling
%_chance_to_gain_endurance_charge_on_trap_triggered_by_an_enemy	{0}% chance to gain an Endurance Charge when your Trap is triggered by an Enemy	0	%_chance_to_gain_endurance_charge_on_trap_triggered_by_an_enemy
%_chance_to_gain_frenzy_charge_on_mine_detonated_targeting_an_enemy	{0}% chance to gain a Frenzy Charge when a Mine from Supported\nSkills is Detonated targeting an Enemy	0	%_chance_to_gain_frenzy_charge_on_mine_detonated_targeting_an_enemy
%_chance_to_gain_frenzy_charge_on_trap_triggered_by_an_enemy	{0}% chance to gain a Frenzy Charge when your Trap is triggered by an Enemy	0	%_chance_to_gain_frenzy_charge_on_trap_triggered_by_an_enemy
%_chance_to_gain_power_charge_on_hit_against_enemies_on_full_life	{0}% chance to gain a Power Charge on Hit against Enemies that are on Full Life	0	%_chance_to_gain_power_charge_on_hit_against_enemies_on_full_life
%_chance_to_gain_power_charge_on_mine_detonated_targeting_an_enemy	{0}% chance to gain a Power Charge when your Mine is Detonated targeting an Enemy	0	%_chance_to_gain_power_charge_on_mine_detonated_targeting_an_enemy
%_chance_to_gain_power_charge_on_placing_a_totem	{0}% chance to gain a Power Charge when you Summon a Totem	0	%_chance_to_gain_power_charge_on_placing_a_totem
%_chance_to_gain_power_charge_on_trap_triggered_by_an_enemy	{0}% chance to gain a Power Charge when your Trap is triggered by an Enemy	0	%_chance_to_gain_power_charge_on_trap_triggered_by_an_enemy
%_chance_to_gain_random_charge_on_trap_triggered_by_an_enemy	{0}% chance to gain an Endurance, Frenzy or Power Charge when any\nof your Traps are Triggered by an Enemy	0	%_chance_to_gain_random_charge_on_trap_triggered_by_an_enemy
%_maximum_life_as_focus	Enemies have Maximum Concentration equal to {0}% of their Maximum Life	0	%_maximum_life_as_focus
%_maximum_life_inflicted_as_aoe_fire_damage_when_hit	Deal {0}% of your maximum Life as Fire Damage to nearby Enemies when Hit	0	base_%_maximum_life_inflicted_as_aoe_fire_damage_when_hit
%_number_of_raging_spirits_allowed	{0}% increased Maximum number of Summoned Raging Spirits	0	%_number_of_raging_spirits_allowed
%_of_life_regeneration_applies_to_totems	{}% of your Life Regeneration applies to your Totems aswell	0	%_of_life_regeneration_applies_to_totems
%_of_physical_hit_damage_you_deal_causes_additional_blood_loss	{0}% of Physical damage dealt by your Hits causes Blood Loss	0	%_of_physical_hit_damage_you_deal_causes_additional_blood_loss
%_physical_damage_bypasses_energy_shield	Physical Damage taken bypasses Energy Shield	0	%_physical_damage_bypasses_energy_shield
chance_to_trigger_on_animate_guardian_kill_%	{0}% chance to Trigger this Skill when your Animated Guardian kills an enemy	0	chance_to_trigger_on_animate_guardian_kill_%
chance_to_trigger_on_animate_weapon_kill_%	{0}% chance to Trigger this Skill when an Animated Weapon Kills an Enemy	0	chance_to_trigger_on_animate_weapon_kill_%
chance_to_trigger_shocked_ground_on_mark_activated_%	Creates Shocked Ground with a {1} second duration	0	chance_to_trigger_shocked_ground_on_mark_activated_%,base_skill_effect_duration
chance_to_trigger_socketed_bow_skill_on_bow_attack_%	{0}% chance to Trigger a Socketed Bow Skill when you Attack with a Bow, with a 1 second Cooldown	0	chance_to_trigger_socketed_bow_skill_on_bow_attack_%
chance_to_trigger_socketed_spell_on_bow_attack_%	{0}% chance to Trigger a Socketed Spell when you Attack with a Bow, with a 0.3 second Cooldown	0	chance_to_trigger_socketed_spell_on_bow_attack_%
chance_to_unnerve_on_hit_%	{0}% chance to Unnerve Enemies for 4 seconds on Hit	0	chance_to_unnerve_on_hit_%
channelled_skill_damage_+%	Channelling Skills deal {0}% increased Damage	0	channelled_skill_damage_+%
channelled_skill_damage_+%_per_10_devotion	Channelling Skills deal {0}% increased Damage per 10 Devotion	0	channelled_skill_damage_+%_per_10_devotion
channelled_skill_suppress_ongoing_rage_cost_for_first_X_ms	Rage cost is ignored for an additional {0} second	0	channelled_skill_suppress_ongoing_rage_cost_for_first_X_ms
channelled_slam_area_of_effect_radius_+_per_stage	{0:+d} to radius per stage	0	channelled_slam_area_of_effect_radius_+_per_stage
channelled_slam_damage_+%_final_per_stage	More Hit damage per stage@{0}%	0	channelled_slam_damage_+%_final_per_stage
channelled_slam_max_stages	{0:+d} maximum Stage	0	channelled_slam_max_stages,quality_display_supercharged_slam_is_gem
chaos_critical_strike_chance_+%	{0}% increased Critical Hit Chance with Chaos Skills	0	chaos_critical_strike_chance_+%
chaos_critical_strike_multiplier_+	{0:+d}% to Critical Damage Bonus with Chaos Skills	0	chaos_critical_strike_multiplier_+
chaos_damage_%_dealt_as_armour_break	Break Armour equal to {0}% of Chaos Damage dealt by Supported Skills	0	chaos_damage_%_dealt_as_armour_break
chaos_damage_%_of_maximum_life_taken_per_minute	{0}% of Maximum Life taken per second as Chaos Damage	0	base_chaos_damage_%_of_maximum_life_taken_per_minute
chaos_damage_%_of_maximum_life_to_deal_per_minute	You take {0}% of your Maximum Life per second as Chaos Damage	0	base_chaos_damage_%_of_maximum_life_to_deal_per_minute
chaos_damage_%_taken_from_mana_before_life	{0}% of Chaos Damage is taken from Mana before Life	0	chaos_damage_%_taken_from_mana_before_life
chaos_damage_+%	{0}% increased Chaos Damage	0	chaos_damage_+%
chaos_damage_+%_per_100_max_mana_up_to_80	{0}% increased Chaos Damage per 100 maximum Mana, up to a maximum of 80%	0	chaos_damage_+%_per_100_max_mana_up_to_80
chaos_damage_+%_per_equipped_corrupted_item	{0}% increased Chaos Damage for each Corrupted Item Equipped	0	chaos_damage_+%_per_equipped_corrupted_item
chaos_damage_+%_per_level	{0}% increased Chaos Damage per Level	0	chaos_damage_+%_per_level
chaos_damage_+%_while_affected_by_herald_of_agony	{0}% increased Chaos Damage while affected by Herald of Agony	0	chaos_damage_+%_while_affected_by_herald_of_agony
chaos_damage_+%_while_affected_by_herald_of_plague	{0}% increased Chaos Damage while affected by Herald of Plague	0	chaos_damage_+%_while_affected_by_herald_of_plague
chaos_damage_bypass_energy_shield_%	{0}% of Chaos Damage taken bypasses Energy Shield	0	base_chaos_damage_bypass_energy_shield_%
chaos_damage_can_chill	Chaos Damage from Hits also Contributes to Chill Magnitude	0	chaos_damage_can_chill
chaos_damage_can_electrocute	Chaos Damage from Hits also Contributes to Electrocute Buildup	0	base_chaos_damage_can_electrocute
chaos_damage_can_freeze	Chaos Damage from Hits also Contributes to Freeze Buildup	0	chaos_damage_can_freeze
chaos_damage_can_ignite	Chaos Damage from Hits also Contributes to Flammability and Ignite Magnitudes	0	base_chaos_damage_can_ignite
chaos_damage_can_ignite_chill_and_shock	Chaos Damage from Hits also Contributes to Flammability and Ignite Magnitudes, Chill Magnitude, and Shock Chance	0	chaos_damage_can_ignite_chill_and_shock
chaos_damage_can_shock	Chaos Damage from Hits also Contributes to Shock Chance	0	chaos_damage_can_shock
chaos_damage_cannot_poison	Chaos Damage from Hits does not contribute to Poison Magnitude	0	chaos_damage_cannot_poison
chaos_damage_does_not_damage_energy_shield_extra_hard	Chaos Damage taken does not cause double loss of Energy Shield	0	base_chaos_damage_does_not_damage_energy_shield_extra_hard
chaos_damage_does_not_damage_energy_shield_extra_hard_while_not_low_life	Chaos Damage taken does not cause double loss of Energy Shield while not on Low Life	0	chaos_damage_does_not_damage_energy_shield_extra_hard_while_not_low_life
chaos_damage_does_not_damage_minions_energy_shield_extra_hard	Chaos Damage taken does not cause double loss of Minions' Energy Shield	0	chaos_damage_does_not_damage_minions_energy_shield_extra_hard
chaos_damage_from_hits_%_taken_as_random_element	{0}% of Chaos Damage from Hits taken as a Damage of a random Element	0	chaos_damage_from_hits_%_taken_as_random_element
chaos_damage_over_time_+%	{0}% increased Chaos Damage over Time	0	chaos_damage_over_time_+%
chaos_damage_over_time_+%_per_volatility	{0}% increased Chaos Damage over Time per Volatility	0	chaos_damage_over_time_+%_per_volatility
chaos_damage_over_time_heals_while_leeching_life	Taking Chaos Damage over Time heals you instead while Leeching Life	0	chaos_damage_over_time_heals_while_leeching_life
chaos_damage_over_time_multiplier_+_per_4_chaos_resistance	{0:+d}% to Chaos Damage over Time Multiplier per 4% Chaos Resistance	0	chaos_damage_over_time_multiplier_+_per_4_chaos_resistance
chaos_damage_over_time_multiplier_+_while_affected_by_malevolence	{0:+d}% to Chaos Damage over Time Multiplier while affected by Malevolence	0	chaos_damage_over_time_multiplier_+_while_affected_by_malevolence
chaos_damage_over_time_multiplier_+_with_attacks	{0:+d}% to Chaos Damage over Time Multiplier with Attack Skills	0	chaos_damage_over_time_multiplier_+_with_attacks
chaos_damage_resistance_%	Chaos Resistance@{0}% (Uncapped {1}% Max {2}%)	0	chaos_damage_resistance_%,uncapped_chaos_damage_resistance_%,maximum_chaos_damage_resistance_%
chaos_damage_resistance_%_per_endurance_charge	{0:+d}% to Chaos Resistance per Endurance Charge	0	chaos_damage_resistance_%_per_endurance_charge
chaos_damage_resistance_%_per_poison_stack	{0:+d}% to Chaos Resistance per Poison on you	0	chaos_damage_resistance_%_per_poison_stack
chaos_damage_resistance_%_when_on_low_life	{0:+d}% to Chaos Resistance when on Low Life	0	chaos_damage_resistance_%_when_on_low_life
chaos_damage_resistance_%_when_stationary	+{0}% to Chaos Resistance while stationary	0	chaos_damage_resistance_%_when_stationary
chaos_damage_resistance_%_while_affected_by_herald_of_agony	{0:+d}% to Chaos Resistance while affected by Herald of Agony	0	chaos_damage_resistance_%_while_affected_by_herald_of_agony
chaos_damage_resistance_%_while_affected_by_purity_of_elements	{0:+d}% to Chaos Resistance while affected by Purity of Elements	0	chaos_damage_resistance_%_while_affected_by_purity_of_elements
chaos_damage_resistance_is_doubled	Chaos Resistance is doubled	0	chaos_damage_resistance_is_doubled
chaos_damage_resisted_by_lowest_resistance	Chaos Damage you Deal with Hits is Resisted by lowest Resistance instead	0	chaos_damage_resisted_by_lowest_resistance
chaos_damage_taken_+	{0:+d} Chaos Damage taken	0	chaos_damage_taken_+
chaos_damage_taken_+%	{0}% increased Chaos Damage taken	0	chaos_damage_taken_+%
chaos_damage_taken_over_time_+%	{0}% increased Chaos Damage taken over time	0	chaos_damage_taken_over_time_+%
chaos_damage_taken_over_time_+%_while_in_caustic_cloud	{0}% increased Chaos Damage over Time taken while on Caustic Ground	0	chaos_damage_taken_over_time_+%_while_in_caustic_cloud
chaos_damage_taken_per_minute	{0} Chaos Damage taken per second	0	base_chaos_damage_taken_per_minute
chaos_damage_taken_per_minute_per_viper_strike_orb	Each Viper Strike Charge deals {0} Base Chaos Damage per second	0	base_chaos_damage_taken_per_minute_per_viper_strike_orb
chaos_damage_to_deal_per_minute	Deals {0} Chaos damage per second	0	base_chaos_damage_to_deal_per_minute
chaos_damage_to_return_to_melee_attacker	Reflects {0} Chaos Damage to Melee Attackers	0	chaos_damage_to_return_to_melee_attacker
chaos_damage_to_return_when_hit	Reflects {0} Chaos Damage when Hit	0	chaos_damage_to_return_when_hit
chaos_damage_with_attack_skills_+%	{0}% increased Chaos Damage with Attack Skills	0	chaos_damage_with_attack_skills_+%
chaos_damage_with_spell_skills_+%	{0}% increased Chaos Damage with Spell Skills	0	chaos_damage_with_spell_skills_+%
chaos_dot_multiplier_+	{0:+d}% to Chaos Damage over Time Multiplier	0	chaos_dot_multiplier_+
chaos_golem_damage_+%	Chaos Golems deal {0}% increased Damage	0	chaos_golem_damage_+%
chaos_golem_elemental_resistances_%	{0:+d}% to Chaos Golem Elemental Resistances	0	chaos_golem_elemental_resistances_%
chaos_golem_granted_buff_effect_+%	{0}% increased Effect of the Buff granted by your Chaos Golems	0	base_chaos_golem_granted_buff_effect_+%
chaos_golem_grants_additional_physical_damage_reduction_%	Golems grant {0}% additional Physical Damage Reduction	0	chaos_golem_grants_additional_physical_damage_reduction_%
chaos_golem_impale_on_hit_if_same_number_of_summoned_stone_golems	Summoned Chaos Golems Impale on Hit if you have the same number of them as Summoned Stone Golems	0	chaos_golem_impale_on_hit_if_same_number_of_summoned_stone_golems
chaos_hit_and_dot_damage_%_taken_as_fire	{}% of Chaos Damage taken as Fire Damage	0	chaos_hit_and_dot_damage_%_taken_as_fire
chaos_hit_and_dot_damage_%_taken_as_lightning	{}% of Chaos Damage taken as Lightning Damage	0	chaos_hit_and_dot_damage_%_taken_as_lightning
chaos_immunity	Provides Immunity to Chaos Damage	0	chaos_immunity
chaos_inoculation_keystone_energy_shield_+%_final	{0}% more maximum Energy Shield	0	chaos_inoculation_keystone_energy_shield_+%_final
chaos_resist_unnaffected_by_area_penalites	Chaos Resistance is unaffected by Area Penalties	0	chaos_resist_unnaffected_by_area_penalites
chaos_resistance_%_for_you_and_allies_affected_by_your_auras	You and nearby Allies have {0:+d}% to Chaos Resistance	0	chaos_resistance_%_for_you_and_allies_affected_by_your_auras
chaos_resistance_+_while_using_flask	{0:+d}% to Chaos Resistance during any Flask Effect	0	chaos_resistance_+_while_using_flask
chaos_skill_chance_to_hinder_on_hit_%	Chaos Spells have {0}% chance to Hinder Enemies on Hit	0	chaos_skill_chance_to_hinder_on_hit_%
chaos_skill_effect_duration_+%	Chaos Skills have {0}% increased Skill Effect Duration	0	chaos_skill_effect_duration_+%
chaos_skill_gem_level_+	{0:+d} to Level of all Chaos Skills	0	chaos_skill_gem_level_+
chaos_skills_area_of_effect_+%	Chaos Skills have {0}% increased Area of Effect	0	chaos_skills_area_of_effect_+%
chaos_spell_skill_gem_level_+	{0:+d} to Level of all Chaos Spell Skills	0	chaos_spell_skill_gem_level_+
chaos_weakness_ignores_hexproof	Despair can affect Hexproof Enemies	0	chaos_weakness_ignores_hexproof
chaos_weakness_mana_reservation_+%	Despair has {0}% increased Reservation if Cast as an Aura	0	chaos_weakness_mana_reservation_+%
charge_duration_+%	{0}% increased Endurance, Frenzy and Power Charge Duration	0	charge_duration_+%
charge_mastery_armour_evasion_energy_shield_+%_final_with_endurance_charges	More Armour, Evasion and Energy Shield with Endurance Charge@{0}%	0	charge_mastery_armour_evasion_energy_shield_+%_final_with_endurance_charges
charge_mastery_crit_chance_+%_final_with_power_charges	More Critical Hit Chance with Power Charge@{0}%	0	charge_mastery_crit_chance_+%_final_with_power_charges
charge_mastery_skill_speed_+%_final_with_frenzy_charges	More Skill Speed with Frenzy Charge@{0}%	0	charge_mastery_skill_speed_+%_final_with_frenzy_charges
charge_mastery_skill_speed_+%_with_frenzy_charges	Increased Skill Speed with Frenzy Charge@{0}%	0	charge_mastery_skill_speed_+%_with_frenzy_charges
charge_regulation_damage_per_charge_granted_+%	Buff grants {0}% increased damage per Charge	0	charge_regulation_damage_per_charge_granted_+%
charge_skip_consume_chance_%	Skills have {0}% chance to not remove Charges but still count as consuming them	0	charge_skip_consume_chance_%
charged_attack_damage_+%	{0}% increased Blade Flurry Damage	0	charged_attack_damage_+%
charged_attack_damage_per_stack_+%_final	{0}% more Damage with Hits for each stage	0	charged_attack_damage_per_stack_+%_final
charged_attack_radius_+%	{0}% increased Blade Flurry Area of Effect	0	charged_attack_radius_+%
charged_blast_spell_damage_+%_final_per_stack	More damage per Stage@{0}%	0	charged_blast_spell_damage_+%_final_per_stack
charged_dash_area_of_effect_radius_+_of_final_explosion	Charged Dash has {0:+d} to Radius of each Wave's last damage Area	0	charged_dash_area_of_effect_radius_+_of_final_explosion
charged_dash_channelling_damage_at_full_stacks_+%_final	Deals {0}% more Damage while Channelling if Illusion has finished moving	0	charged_dash_channelling_damage_at_full_stacks_+%_final
charged_dash_damage_+%	{0}% increased Charged Dash Damage	0	charged_dash_damage_+%
charged_dash_damage_+%_final_per_stack	Hits from Final wave deal {0}% of Damage per stage	0	charged_dash_damage_+%_final_per_stack
charged_dash_movement_speed_+%_final	Charged Dash has {0}% more Movement Speed	0	charged_dash_movement_speed_+%_final
charged_dash_skill_inherent_movement_speed_+%_final	Illusion moves at {0}% of your Movement Speed	0	charged_dash_skill_inherent_movement_speed_+%_final
charged_staff_attack_maximum_added_lightning_damage_per_stack	Lightning damage per Power Charge@{0}–{1}	1	charged_staff_attack_minimum_added_lightning_damage_per_stack,charged_staff_attack_maximum_added_lightning_damage_per_stack
charged_staff_attack_minimum_added_lightning_damage_per_stack	Lightning damage per Power Charge@{0}–{1}	0	charged_staff_attack_minimum_added_lightning_damage_per_stack,charged_staff_attack_maximum_added_lightning_damage_per_stack
charged_staff_buff_duration_per_stack_ms	Buff duration per Power Charge@{0}s	0	charged_staff_buff_duration_per_stack_ms
charges_gained_+%	{0}% increased Flask and Charm Charges gained	0	charges_gained_+%
charm_charges_gained_+%	{0}% increased Charm Charges gained	0	charm_charges_gained_+%
charm_charges_used_%_granted_to_life_flasks	{0}% of Charges consumed by used Charms are granted to your Life Flasks	0	charm_charges_used_%_granted_to_life_flasks
charm_charges_used_+%	{0}% increased Charm Charges used	0	charm_charges_used_+%
charm_create_consecrated_ground_when_used	Creates Consecrated Ground on use	0	charm_create_consecrated_ground_when_used
charm_defend_with_double_armour_during_effect	Defend with 200% of Armour during effect	0	charm_defend_with_double_armour_during_effect
charm_duration_+%	{0}% increased Charm Effect Duration	0	charm_duration_+%
charm_duration_+%_per_25_tribute	{0}% increased Charm Effect Duration per 25 Tribute	0	charm_duration_+%_per_25_tribute
charm_effect_+%	Charms applied to you have {0}% increased Effect	0	charm_effect_+%
charm_effect_+%_per_10_tribute	Charms applied to you have {0}% increased Effect per 10 Tribute	0	charm_effect_+%_per_10_tribute
charm_effect_+%_per_empty_charm_slot	Charms applied to you have {0}% increased Effect per empty Charm slot	0	charm_effect_+%_per_empty_charm_slot
charm_enemies_extra_damage_rolls_with_lightning_damage_during_effect	Lightning Damage of Enemies Hitting you is Lucky during effect	0	charm_enemies_extra_damage_rolls_with_lightning_damage_during_effect
charm_energy_shield_recharge_starts_when_used	Energy Shield Recharge starts on use	0	charm_energy_shield_recharge_starts_when_used
charm_gain_X_guard_for_duration	Also grants {0} Guard	0	charm_gain_X_guard_for_duration
charm_gain_onslaught_during_effect	Grants Onslaught during effect	0	charm_gain_onslaught_during_effect
charm_grants_frenzy_charge_when_used	Grants a Frenzy Charge on use	0	charm_grants_frenzy_charge_when_used
charm_grants_power_charge_when_used	Grants a Power Charge on use	0	charm_grants_power_charge_when_used
charm_grants_up_to_your_maximum_rage_when_used	Grants up to your maximum Rage on use	0	charm_grants_up_to_your_maximum_rage_when_used
charm_ignite_ground_as_though_dealing_fire_damage_equal_to_x%_of_your_maximum_life_when_used	Creates Ignited Ground for 4 seconds when used, Igniting enemies as though dealing Fire damage equal to {0}% of your maximum Life	0	charm_ignite_ground_as_though_dealing_fire_damage_equal_to_x%_of_your_maximum_life_when_used
charm_possesed_by_bear_spirit_for_x_seconds_when_used	Possessed by Spirit Of The Bear for {0} seconds on use	0	charm_possesed_by_bear_spirit_for_x_seconds_when_used
charm_possesed_by_boar_spirit_for_x_seconds_when_used	Possessed by Spirit Of The Boar for {0} seconds on use	0	charm_possesed_by_boar_spirit_for_x_seconds_when_used
charm_possesed_by_cat_spirit_for_x_seconds_when_used	Possessed by Spirit Of The Cat for {0} seconds on use	0	charm_possesed_by_cat_spirit_for_x_seconds_when_used
charm_possesed_by_owl_spirit_for_x_seconds_when_used	Possessed by Spirit Of The Owl for {0} seconds on use	0	charm_possesed_by_owl_spirit_for_x_seconds_when_used
charm_possesed_by_ox_spirit_for_x_seconds_when_used	Possessed by Spirit Of The Ox for {0} seconds on use	0	charm_possesed_by_ox_spirit_for_x_seconds_when_used
charm_possesed_by_primate_spirit_for_x_seconds_when_used	Possessed by Spirit Of The Primate for {0} seconds on use	0	charm_possesed_by_primate_spirit_for_x_seconds_when_used
charm_possesed_by_random_azmerian_spirit_for_x_seconds_when_used	Possessed by a random Spirit for {0} seconds on use	0	charm_possesed_by_random_azmerian_spirit_for_x_seconds_when_used
charm_possesed_by_serpent_spirit_for_x_seconds_when_used	Possessed by Spirit Of The Serpent for {0} seconds on use	0	charm_possesed_by_serpent_spirit_for_x_seconds_when_used
charm_possesed_by_stag_spirit_for_x_seconds_when_used	Possessed by Spirit Of The Stag for {0} seconds on use	0	charm_possesed_by_stag_spirit_for_x_seconds_when_used
charm_possesed_by_wolf_spirit_for_x_seconds_when_used	Possessed by Spirit Of The Wolf for {0} seconds on use	0	charm_possesed_by_wolf_spirit_for_x_seconds_when_used
charm_recover_X_life_when_used	Recover {0} Life when Used	0	charm_recover_X_life_when_used
charm_recover_X_mana_when_used	Recover {0} Mana when Used	0	charm_recover_X_mana_when_used
charm_recover_life_equal_to_x%_of_mana_flask_recovery_amount	Recover Life equal to {0}% of Mana Flask's Recovery Amount when used	0	charm_recover_life_equal_to_x%_of_mana_flask_recovery_amount
charm_recover_mana_equal_to_x%_of_life_flask_recovery_amount	Recover Mana equal to {0}% of Life Flask's Recovery Amount when used	0	charm_recover_mana_equal_to_x%_of_life_flask_recovery_amount
charm_x%_of_chaos_damage_from_hits_prevented_recouped_as_life_and_mana_during_effect	{0}% of Chaos damage you prevent when Hit Recouped as Life and Mana during effect	0	charm_x%_of_chaos_damage_from_hits_prevented_recouped_as_life_and_mana_during_effect
charms_%_chance_on_use_to_use_another_charm_without_consuming_charges	{0}% chance when a Charm is used to use another Charm without consuming Charges	0	charms_%_chance_on_use_to_use_another_charm_without_consuming_charges
charms_%_chance_to_not_consume_charges	{0}% chance for Charms you use to not consume Charges	0	charms_%_chance_to_not_consume_charges
charms_use_no_charges	Charms use no Charges	0	charms_use_no_charges
chest_all_dropped_scarabs_are_same_content_type	All contained Scarabs are the same type	0	chest_all_dropped_scarabs_are_same_content_type
chest_camoflaged	Guarded by camoflaged Monsters	0	chest_camoflaged
chest_contains_ultimatum_monsters_display	Guarded by aberrations of chaos	0	chest_contains_ultimatum_monsters_display
chest_display_cast_random_curse	Casts a random Hex Curse Spell when activated	0	chest_display_cast_random_curse
chest_display_caustic_clouds	Spreads Caustic Ground	0	chest_display_caustic_clouds
chest_display_explodes_corpses	Detonates nearby corpses	0	chest_display_explodes_corpses
chest_display_explosion	Explodes	0	chest_display_explosion
chest_display_ezomyte	DNT-UNUSED Summons Unstable Spirits	0	chest_display_ezomyte
chest_display_fire_storm	Casts Firestorm	0	chest_display_fire_storm
chest_display_freeze	Freezes you when activated	0	chest_display_freeze
chest_display_generic	Summons Volatile Crags	0	chest_display_generic
chest_display_guarded_by_dario	Guarded by Dario, the Living Void\nGuarded by waves of Void Constructs	0	chest_display_guarded_by_dario
chest_display_guarded_by_hooded_architect	Guarded by Ixtolatl, Artisan of Sacrifice\nGuarded by waves of Vaal Monsters	0	chest_display_guarded_by_hooded_architect
chest_display_guarded_by_hooded_architect_mortal	Guarded by Mahuatzi, Artisan of Desire\nGuarded by waves of Vaal Monsters	0	chest_display_guarded_by_hooded_architect_mortal
chest_display_ice_nova	Casts Ice Nova	0	chest_display_ice_nova
chest_display_ignite	Ignites you when activated	0	chest_display_ignite
chest_display_kaom_totems	Guarded by the Ancestors' Power	0	chest_display_kaom_totems
chest_display_revive_nearby_monsters	Revives nearby dead Monsters with Onslaught	0	chest_display_revive_nearby_monsters
chest_display_spawns_monsters_continuously	Guarded by a stream of Monsters	0	chest_display_spawns_monsters_continuously
chest_display_spawns_torment_spirits_continuously	Guarded by a stream of Tormented Spirits	0	chest_display_spawns_torment_spirits_continuously
chest_display_summons_chaos_warband	Guarded by a Renegade Warband	0	chest_display_summons_chaos_warband
chest_display_summons_cold_warband	Guarded by a Mutewind Warband	0	chest_display_summons_cold_warband
chest_display_summons_fire_warband	Guarded by a Redblade Warband	0	chest_display_summons_fire_warband
chest_display_summons_lightning_warband	Guarded by a Brinerot Warband	0	chest_display_summons_lightning_warband
